"Date","Price","Open","High","Low","Vol.","Change %"
"07/29/2022","10,500.0","10,500.0","10,600.0","10,200.0","201.10K","1.94%"
"07/28/2022","10,300.0","10,300.0","10,550.0","10,100.0","198.00K","0.00%"
"07/27/2022","10,300.0","10,300.0","10,550.0","10,100.0","68.80K","0.00%"
"07/26/2022","10,300.0","10,050.0","10,600.0","10,050.0","327.60K","0.98%"
"07/25/2022","10,200.0","10,500.0","10,500.0","10,100.0","72.90K","-5.12%"
"07/22/2022","10,750.0","11,000.0","11,000.0","10,750.0","15.60K","-2.27%"
"07/21/2022","11,000.0","10,450.0","11,400.0","10,450.0","277.20K","1.38%"
"07/20/2022","10,850.0","10,200.0","10,850.0","9,990.0","585.80K","6.90%"
"07/19/2022","10,150.0","10,000.0","10,200.0","9,940.0","30.20K","0.50%"
"07/18/2022","10,100.0","9,950.0","10,150.0","9,900.0","149.60K","1.10%"
"07/15/2022","9,990.0","10,000.0","10,000.0","9,840.0","37.30K","0.10%"
"07/14/2022","9,980.0","9,880.0","10,000.0","9,870.0","24.70K","0.00%"
"07/13/2022","9,980.0","10,150.0","10,150.0","9,920.0","27.40K","0.10%"
"07/12/2022","9,970.0","9,950.0","10,000.0","9,850.0","12.20K","1.12%"
"07/11/2022","9,860.0","9,990.0","9,990.0","9,840.0","24.40K","-0.90%"
"07/08/2022","9,950.0","9,950.0","9,960.0","9,820.0","11.90K","0.51%"
"07/07/2022","9,900.0","9,990.0","10,000.0","9,830.0","6.60K","-1.00%"
"07/06/2022","10,000.0","10,000.0","10,100.0","9,800.0","86.50K","-0.99%"
"07/05/2022","10,100.0","10,000.0","10,200.0","9,890.0","219.20K","1.92%"
"07/04/2022","9,910.0","10,000.0","10,100.0","9,840.0","138.00K","1.12%"
"07/01/2022","9,800.0","10,350.0","10,350.0","9,600.0","29.70K","-2.97%"
"06/30/2022","10,100.0","9,980.0","10,200.0","9,810.0","506.70K","1.20%"
"06/29/2022","9,980.0","10,200.0","10,200.0","9,900.0","31.00K","0.81%"
"06/28/2022","9,900.0","9,810.0","10,150.0","9,810.0","121.60K","-1.00%"
"06/27/2022","10,000.0","9,990.0","10,100.0","9,600.0","54.00K","1.01%"
"06/24/2022","9,900.0","9,770.0","9,900.0","9,510.0","29.10K","1.33%"
"06/23/2022","9,770.0","9,330.0","9,770.0","9,310.0","8.90K","-0.10%"
"06/22/2022","9,780.0","9,700.0","9,840.0","9,200.0","120.90K","6.30%"
"06/21/2022","9,200.0","8,800.0","9,300.0","8,800.0","58.70K","-1.08%"
"06/20/2022","9,300.0","10,300.0","10,300.0","9,300.0","190.30K","-7.00%"
"06/17/2022","10,000.0","9,990.0","10,000.0","9,300.0","113.00K","0.00%"
"06/16/2022","10,000.0","10,950.0","10,950.0","9,750.0","50.80K","-4.31%"
"06/15/2022","10,450.0","11,150.0","11,250.0","10,450.0","93.70K","-6.70%"
"06/14/2022","11,200.0","10,900.0","11,350.0","10,500.0","52.90K","0.45%"
