"Date","Price","Open","High","Low","Vol.","Change %"
"04/27/2022","18,550.00","18,200.00","18,700.00","17,350.00","5.27M","1.37%"
"04/26/2022","18,300.00","17,350.00","18,300.00","16,700.00","6.02M","1.95%"
"04/25/2022","17,950.00","19,300.00","19,450.00","17,950.00","3.57M","-6.75%"
"04/22/2022","19,250.00","18,000.00","20,000.00","18,000.00","7.74M","2.94%"
"04/21/2022","18,700.00","18,900.00","19,500.00","18,700.00","4.14M","-6.97%"
"04/20/2022","20,100.00","21,000.00","21,650.00","20,100.00","7.04M","-6.94%"
"04/19/2022","21,600.00","23,000.00","23,400.00","21,600.00","8.65M","-6.90%"
"04/18/2022","23,200.00","24,900.00","24,900.00","23,200.00","6.50M","-6.83%"
"04/15/2022","24,900.00","25,800.00","25,800.00","24,900.00","6.78M","-3.30%"
"04/14/2022","25,750.00","26,200.00","26,550.00","25,700.00","4.94M","-1.53%"
"04/13/2022","26,150.00","25,750.00","26,150.00","25,000.00","6.95M","2.15%"
"04/12/2022","25,600.00","27,000.00","27,250.00","25,600.00","7.06M","-3.94%"
"04/08/2022","26,650.00","26,500.00","26,900.00","25,850.00","6.79M","1.52%"
"04/07/2022","26,250.00","27,750.00","28,100.00","26,250.00","8.23M","-5.23%"
"04/06/2022","27,700.00","28,000.00","28,450.00","27,500.00","7.09M","-1.60%"
"04/05/2022","28,150.00","28,700.00","28,700.00","28,000.00","5.72M","-1.92%"
"04/04/2022","28,700.00","29,200.00","29,500.00","28,400.00","6.90M","-1.03%"
"04/01/2022","29,000.00","27,600.00","29,000.00","26,900.00","8.53M","4.32%"
"03/31/2022","27,800.00","28,750.00","29,250.00","27,800.00","9.04M","-2.80%"
"03/30/2022","28,600.00","29,900.00","30,300.00","28,400.00","10.19M","-6.23%"
"03/29/2022","30,500.00","29,300.00","30,900.00","29,250.00","9.27M","4.10%"
"03/28/2022","29,300.00","29,050.00","30,000.00","28,400.00","8.61M","-2.66%"
"03/25/2022","30,100.00","29,200.00","30,200.00","28,550.00","13.33M","4.70%"
"03/24/2022","28,750.00","27,000.00","28,750.00","27,000.00","14.76M","6.88%"
"03/23/2022","26,900.00","26,500.00","27,700.00","26,400.00","11.55M","2.28%"
"03/22/2022","26,300.00","26,150.00","26,500.00","26,000.00","5.96M","0.77%"
"03/21/2022","26,100.00","26,000.00","26,450.00","25,400.00","6.26M","1.16%"
"03/18/2022","25,800.00","26,700.00","26,950.00","25,800.00","4.57M","-3.37%"
"03/17/2022","26,700.00","27,000.00","27,650.00","26,600.00","5.99M","0.38%"
"03/16/2022","26,600.00","25,000.00","26,600.00","25,000.00","12.18M","6.83%"
"03/15/2022","24,900.00","24,850.00","25,200.00","24,700.00","2.85M","0.40%"
"03/14/2022","24,800.00","25,250.00","25,450.00","24,750.00","3.49M","-1.78%"
"03/11/2022","25,250.00","25,600.00","25,750.00","25,150.00","4.61M","-1.75%"
"03/10/2022","25,700.00","26,200.00","26,250.00","25,700.00","3.48M","-0.96%"
"03/09/2022","25,950.00","26,250.00","26,500.00","25,500.00","4.83M","-1.14%"
"03/08/2022","26,250.00","26,200.00","26,700.00","26,050.00","3.53M","-0.38%"
"03/07/2022","26,350.00","26,700.00","26,700.00","26,100.00","4.56M","-1.50%"
"03/04/2022","26,750.00","27,300.00","27,300.00","26,700.00","4.89M","-1.29%"
"03/03/2022","27,100.00","26,900.00","27,150.00","26,550.00","4.11M","1.12%"
