"Date","Price","Open","High","Low","Vol.","Change %"
"08/26/2021","7,220.0","7,240.0","7,580.0","7,220.0","49.40K","-0.28%"
"08/25/2021","7,240.0","7,400.0","7,400.0","7,100.0","259.60K","-2.16%"
"08/24/2021","7,400.0","7,450.0","7,500.0","7,350.0","165.30K","-1.33%"
"08/23/2021","7,500.0","7,600.0","7,600.0","7,400.0","229.80K","-1.32%"
"08/20/2021","7,600.0","7,610.0","8,000.0","7,550.0","435.80K","0.00%"
"08/19/2021","7,600.0","7,620.0","7,620.0","7,520.0","121.60K","0.13%"
"08/18/2021","7,590.0","7,770.0","7,770.0","7,540.0","134.10K","-0.13%"
"08/17/2021","7,600.0","7,800.0","7,800.0","7,510.0","215.20K","-3.06%"
"08/16/2021","7,840.0","7,780.0","7,900.0","7,650.0","281.20K","4.53%"
"08/13/2021","7,500.0","7,780.0","7,780.0","7,460.0","178.60K","-3.60%"
"08/12/2021","7,780.0","7,620.0","7,900.0","7,110.0","320.00K","1.83%"
"08/11/2021","7,640.0","7,720.0","7,900.0","7,410.0","181.30K","-1.29%"
"08/10/2021","7,740.0","8,090.0","8,090.0","7,730.0","339.20K","-3.13%"
"08/09/2021","7,990.0","7,790.0","7,990.0","7,500.0","770.30K","6.96%"
"08/06/2021","7,470.0","6,990.0","7,470.0","6,990.0","379.90K","6.87%"
"08/05/2021","6,990.0","6,870.0","7,000.0","6,840.0","168.80K","1.75%"
"08/04/2021","6,870.0","6,900.0","6,960.0","6,860.0","210.10K","-1.01%"
"08/03/2021","6,940.0","7,110.0","7,110.0","6,850.0","117.80K","-2.39%"
"08/02/2021","7,110.0","7,000.0","7,120.0","6,900.0","101.80K","1.57%"
"07/30/2021","7,000.0","6,970.0","7,100.0","6,970.0","219.10K","0.43%"
"07/29/2021","6,970.0","6,990.0","6,990.0","6,890.0","163.50K","1.16%"
"07/28/2021","6,890.0","6,970.0","6,970.0","6,800.0","27.70K","-1.15%"
"07/27/2021","6,970.0","7,100.0","7,100.0","6,850.0","65.10K","1.01%"
"07/26/2021","6,900.0","6,780.0","6,990.0","6,760.0","55.90K","1.77%"
"07/23/2021","6,780.0","7,160.0","7,160.0","6,780.0","159.00K","-2.45%"
"07/22/2021","6,950.0","6,600.0","6,960.0","6,600.0","128.90K","5.30%"
"07/21/2021","6,600.0","6,600.0","6,710.0","6,500.0","48.50K","0.00%"
"07/20/2021","6,600.0","6,480.0","6,650.0","6,350.0","93.60K","1.85%"
"07/19/2021","6,480.0","6,550.0","6,790.0","6,480.0","132.20K","-5.81%"
"07/16/2021","6,880.0","6,850.0","6,880.0","6,750.0","75.00K","0.00%"
"07/15/2021","6,880.0","6,850.0","6,880.0","6,790.0","64.30K","0.44%"
"07/14/2021","6,850.0","7,090.0","7,090.0","6,750.0","57.00K","-0.72%"
"07/13/2021","6,900.0","6,580.0","6,900.0","6,580.0","173.10K","4.86%"
"07/12/2021","6,580.0","7,050.0","7,050.0","6,560.0","317.70K","-6.67%"
"07/09/2021","7,050.0","7,460.0","7,470.0","7,050.0","185.30K","-5.50%"
"07/08/2021","7,460.0","7,500.0","7,500.0","7,250.0","181.70K","-0.53%"
"07/07/2021","7,500.0","7,690.0","7,690.0","7,430.0","236.60K","-2.60%"
"07/06/2021","7,700.0","8,000.0","8,000.0","7,700.0","258.20K","-1.16%"
"07/05/2021","7,790.0","8,020.0","8,020.0","7,740.0","362.40K","-2.87%"
"07/02/2021","8,020.0","8,100.0","8,120.0","8,020.0","208.00K","-1.23%"
"07/01/2021","8,120.0","8,120.0","8,150.0","8,080.0","139.50K","0.00%"
