"Date","Price","Open","High","Low","Vol.","Change %"
"11/24/2021","23,972.0","24,018.7","24,158.9","23,364.5","11.25M","5.99%"
"11/23/2021","22,616.8","20,841.1","22,616.8","20,841.1","9.51M","6.84%"
"11/22/2021","21,168.2","22,803.7","23,317.7","21,168.2","13.78M","-6.98%"
"11/19/2021","22,757.0","24,018.7","24,672.9","22,616.8","20.94M","-6.35%"
"11/18/2021","24,299.1","23,831.8","24,766.3","23,644.8","9.56M","0.78%"
"11/17/2021","24,112.1","23,551.4","24,158.9","23,084.1","6.92M","2.79%"
"11/16/2021","23,457.9","21,682.2","23,457.9","21,401.9","19.35M","6.81%"
"11/15/2021","21,962.6","21,915.9","23,084.1","21,588.8","14.66M","-0.63%"
"11/12/2021","22,102.8","22,243.0","22,383.2","21,682.2","9.20M","-0.63%"
"11/11/2021","22,243.0","22,803.7","23,084.1","21,495.3","16.39M","0.42%"
"11/10/2021","22,149.5","20,841.1","22,149.5","20,841.1","10.12M","7.00%"
"11/09/2021","20,700.9","20,467.3","21,168.2","20,280.4","9.95M","0.68%"
"11/08/2021","20,560.7","20,420.6","21,401.9","20,093.4","12.99M","0.46%"
"11/05/2021","20,467.3","20,280.4","20,887.8","20,140.2","10.03M","4.78%"
"11/04/2021","19,532.7","18,271.0","19,532.7","17,757.0","14.22M","6.91%"
"11/03/2021","18,271.0","19,532.7","19,626.2","18,271.0","23.57M","-6.91%"
"11/02/2021","19,626.2","18,878.5","20,000.0","18,878.5","10.66M","3.96%"
"11/01/2021","18,878.5","18,177.6","18,878.5","18,037.4","14.40M","6.88%"
"10/29/2021","17,663.5","16,822.4","17,663.5","16,775.7","16.76M","6.78%"
"10/28/2021","16,542.0","16,682.2","16,869.2","16,448.6","7.39M","-0.84%"
"10/27/2021","16,682.2","16,355.1","16,962.6","16,261.7","12.04M","2.59%"
"10/26/2021","16,261.7","16,121.5","16,448.6","15,887.8","6.53M","-0.29%"
"10/25/2021","16,308.4","15,887.8","16,588.8","15,887.8","13.84M","3.25%"
