"Date","Price","Open","High","Low","Vol.","Change %"
"11/12/2021","1,473.37","1,462.35","1,474.98","1,453.22","955.63K","0.75%"
"11/11/2021","1,462.35","1,465.02","1,472.89","1,449.18","1.27M","-0.18%"
"11/10/2021","1,465.02","1,461.50","1,470.19","1,457.98","985.54K","0.24%"
"11/09/2021","1,461.50","1,467.57","1,474.20","1,457.57","1.03M","-0.41%"
"11/08/2021","1,467.57","1,456.51","1,470.49","1,456.51","1.08M","0.76%"
"11/05/2021","1,456.51","1,448.34","1,459.93","1,444.51","874.07K","0.56%"
"11/04/2021","1,448.34","1,444.30","1,451.98","1,435.84","929.53K","0.28%"
"11/03/2021","1,444.30","1,452.46","1,463.63","1,440.67","1.51M","-0.56%"
"11/02/2021","1,452.46","1,438.97","1,452.46","1,438.83","1.01M","0.94%"
"11/01/2021","1,438.97","1,444.27","1,451.81","1,435.57","1.13M","-0.37%"
"10/29/2021","1,444.27","1,438.01","1,447.62","1,432.19","982.01K","0.44%"
"10/28/2021","1,438.01","1,423.02","1,440.64","1,420.42","865.43K","1.05%"
"10/27/2021","1,423.02","1,391.63","1,423.02","1,391.63","936.22K","2.26%"
"10/26/2021","1,391.63","1,385.40","1,393.03","1,377.56","747.95K","0.45%"
"10/25/2021","1,385.40","1,389.24","1,395.72","1,385.40","899.26K","-0.28%"
"10/22/2021","1,389.24","1,384.77","1,393.70","1,384.77","798.13K","0.32%"
"10/21/2021","1,384.77","1,393.80","1,398.45","1,384.77","709.07K","-0.65%"
"10/20/2021","1,393.80","1,395.33","1,401.76","1,376.15","845.89K","-0.11%"
"10/19/2021","1,395.33","1,395.53","1,399.66","1,388.95","639.44K","-0.01%"
"10/18/2021","1,395.53","1,392.70","1,402.63","1,390.88","795.92K","0.20%"
"10/15/2021","1,392.70","1,391.85","1,399.03","1,388.00","784.56K","0.06%"
"10/14/2021","1,391.85","1,391.91","1,398.67","1,388.89","725.51K","0.00%"
"10/13/2021","1,391.91","1,394.80","1,400.67","1,389.61","645.35K","-0.21%"
"10/12/2021","1,394.80","1,394.09","1,400.78","1,389.43","742.81K","0.05%"
"10/11/2021","1,394.09","1,372.73","1,394.64","1,372.73","764.35K","1.56%"
"10/08/2021","1,372.73","1,365.99","1,373.18","1,365.93","632.86K","0.49%"
"10/07/2021","1,365.99","1,362.82","1,367.64","1,360.57","693.03K","0.23%"
"10/06/2021","1,362.82","1,354.63","1,362.82","1,354.63","637.00K","0.60%"
"10/05/2021","1,354.63","1,339.54","1,354.63","1,339.54","636.27K","1.13%"
"10/04/2021","1,339.54","1,334.89","1,347.49","1,333.53","736.08K","0.35%"
"10/01/2021","1,334.89","1,342.06","1,344.06","1,332.97","738.17K","-0.53%"
"09/30/2021","1,342.06","1,339.21","1,348.89","1,339.21","438.29K","0.21%"
"09/29/2021","1,339.21","1,339.31","1,340.90","1,328.17","598.50K","-0.01%"
"09/28/2021","1,339.31","1,324.99","1,341.81","1,316.41","623.51K","1.08%"
"09/27/2021","1,324.99","1,351.17","1,354.38","1,324.99","778.44K","-1.94%"
"09/24/2021","1,351.17","1,352.76","1,356.97","1,348.07","673.10K","-0.12%"
"09/23/2021","1,352.76","1,350.68","1,361.09","1,350.43","997.61K","0.15%"
"09/22/2021","1,350.68","1,339.84","1,350.71","1,336.63","779.65K","0.81%"
"09/21/2021","1,339.84","1,350.48","1,350.48","1,324.82","859.68K","-0.79%"
"09/20/2021","1,350.48","1,352.64","1,365.92","1,349.18","895.46K","-0.16%"
"09/17/2021","1,352.64","1,345.87","1,356.45","1,345.87","852.78K","0.50%"
"09/16/2021","1,345.87","1,345.83","1,353.12","1,341.23","599.77K","0.00%"
"09/15/2021","1,345.83","1,339.70","1,347.70","1,334.97","692.09K","0.46%"
"09/14/2021","1,339.70","1,341.43","1,349.13","1,336.84","730.45K","-0.13%"
"09/13/2021","1,341.43","1,345.31","1,350.69","1,340.50","775.47K","-0.29%"
"09/10/2021","1,345.31","1,343.98","1,350.43","1,343.98","598.73K","0.10%"
"09/09/2021","1,343.98","1,333.61","1,345.59","1,332.67","642.57K","0.78%"
"09/08/2021","1,333.61","1,341.90","1,344.49","1,328.35","626.08K","-0.62%"
"09/07/2021","1,341.90","1,346.39","1,353.66","1,340.32","869.38K","-0.33%"
"09/06/2021","1,346.39","1,334.65","1,348.36","1,334.65","944.41K","0.88%"
"09/01/2021","1,334.65","1,331.47","1,338.02","1,328.13","719.96K","0.24%"
"08/31/2021","1,331.47","1,328.14","1,336.14","1,325.69","733.83K","0.25%"
"08/30/2021","1,328.14","1,313.20","1,329.62","1,313.20","676.54K","1.14%"
"08/27/2021","1,313.20","1,301.12","1,313.20","1,285.16","685.06K","0.93%"
"08/26/2021","1,301.12","1,309.55","1,316.26","1,295.77","524.29K","-0.64%"
"08/25/2021","1,309.55","1,298.74","1,310.16","1,291.70","522.87K","0.83%"
"08/24/2021","1,298.74","1,298.86","1,307.56","1,289.16","714.27K","-0.01%"
"08/23/2021","1,298.86","1,329.43","1,329.43","1,298.86","795.07K","-2.30%"
"08/20/2021","1,329.43","1,374.85","1,374.85","1,317.52","1.21M","-3.30%"
"08/19/2021","1,374.85","1,360.94","1,374.85","1,352.94","728.17K","1.02%"
"08/18/2021","1,360.94","1,363.09","1,370.50","1,355.83","689.78K","-0.16%"
"08/17/2021","1,363.09","1,370.96","1,379.70","1,359.11","768.61K","-0.57%"
"08/16/2021","1,370.96","1,357.05","1,372.33","1,357.05","827.71K","1.03%"
"08/13/2021","1,357.05","1,353.05","1,357.41","1,336.74","744.15K","0.30%"
"08/12/2021","1,353.05","1,357.79","1,365.01","1,353.05","741.56K","-0.35%"
"08/11/2021","1,357.79","1,362.43","1,374.03","1,357.79","806.77K","-0.34%"
"08/10/2021","1,362.43","1,359.86","1,370.35","1,358.12","716.54K","0.19%"
"08/09/2021","1,359.86","1,341.45","1,361.12","1,334.69","688.43K","1.37%"
"08/06/2021","1,341.45","1,345.55","1,351.85","1,341.45","736.16K","-0.30%"
"08/05/2021","1,345.55","1,334.74","1,346.62","1,326.80","635.47K","0.81%"
"08/04/2021","1,334.74","1,332.44","1,340.76","1,328.40","661.80K","0.17%"
"08/03/2021","1,332.44","1,314.22","1,332.44","1,314.22","647.01K","1.39%"
"08/02/2021","1,314.22","1,310.05","1,322.35","1,304.49","614.53K","0.32%"
"07/30/2021","1,310.05","1,293.60","1,311.97","1,293.60","644.44K","1.27%"
"07/29/2021","1,293.60","1,277.07","1,293.60","1,277.07","491.06K","1.29%"
"07/28/2021","1,277.07","1,276.93","1,281.17","1,271.78","406.89K","0.01%"
"07/27/2021","1,276.93","1,272.71","1,288.35","1,272.71","566.75K","0.33%"
"07/26/2021","1,272.71","1,268.83","1,277.33","1,254.57","508.55K","0.31%"
"07/23/2021","1,268.83","1,293.67","1,295.63","1,268.83","582.25K","-1.92%"
"07/22/2021","1,293.67","1,270.79","1,294.16","1,266.54","536.41K","1.80%"
"07/21/2021","1,270.79","1,273.29","1,284.33","1,266.71","451.95K","-0.20%"
"07/20/2021","1,273.29","1,243.51","1,273.29","1,225.52","568.60K","2.39%"
"07/19/2021","1,243.51","1,299.31","1,299.31","1,237.79","731.02K","-4.29%"
"07/16/2021","1,299.31","1,293.92","1,304.37","1,293.92","415.12K","0.42%"
"07/15/2021","1,293.92","1,279.91","1,299.18","1,270.77","419.14K","1.09%"
"07/14/2021","1,279.91","1,297.54","1,305.37","1,264.68","547.97K","-1.36%"
"07/13/2021","1,297.54","1,296.30","1,307.73","1,278.30","500.18K","0.10%"
"07/12/2021","1,296.30","1,347.14","1,347.14","1,270.06","912.74K","-3.77%"
"07/09/2021","1,347.14","1,374.68","1,374.68","1,335.90","713.99K","-2.00%"
"07/08/2021","1,374.68","1,388.55","1,388.55","1,363.92","528.83K","-1.00%"
"07/07/2021","1,388.55","1,354.79","1,388.55","1,334.58","733.80K","2.49%"
"07/06/2021","1,354.79","1,411.13","1,418.99","1,354.79","773.51K","-3.99%"
"07/05/2021","1,411.13","1,420.27","1,421.52","1,394.12","774.45K","-0.64%"
"07/02/2021","1,420.27","1,422.89","1,424.28","1,415.82","706.83K","0.23%"
"07/01/2021","1,417.08","1,412.15","1,417.27","1,402.18","753.56K","0.61%"
