"Date","Price","Open","High","Low","Vol.","Change %"
"10/27/2021","37,868.8","36,352.5","37,950.8","36,065.6","9.86M","6.70%"
"10/26/2021","35,491.8","33,770.5","35,614.7","33,114.7","15.05M","5.10%"
"10/25/2021","33,770.5","35,245.9","35,942.6","33,770.5","11.71M","-3.29%"
"10/22/2021","34,918.0","33,196.7","34,959.0","32,827.9","13.29M","6.77%"
"10/21/2021","32,704.9","31,885.2","32,786.9","31,598.4","9.33M","4.04%"
"10/20/2021","31,434.4","30,532.8","32,213.1","30,532.8","12.04M","2.68%"
"10/19/2021","30,614.7","31,188.5","31,270.5","30,573.8","10.15M","-2.10%"
"10/18/2021","31,270.5","30,778.7","31,475.4","30,778.7","10.91M","2.01%"
"10/15/2021","30,655.7","30,901.6","31,311.5","30,082.0","11.48M","0.00%"
"10/14/2021","30,655.7","29,344.3","30,737.7","29,262.3","16.29M","5.65%"
"10/13/2021","29,016.4","28,852.5","29,262.3","28,606.6","8.99M","1.72%"
"10/12/2021","28,524.6","27,745.9","28,852.5","27,500.0","13.44M","3.57%"
"10/11/2021","27,541.0","27,868.8","28,196.7","27,459.0","9.48M","0.00%"
"10/08/2021","27,541.0","27,704.9","28,278.7","27,377.0","8.56M","1.05%"
"10/07/2021","27,254.1","27,459.0","27,950.8","27,254.1","7.54M","0.00%"
"10/06/2021","27,254.1","26,147.5","27,254.1","25,819.7","15.28M","6.91%"
"10/05/2021","25,491.8","25,000.0","25,737.7","24,590.2","5.59M","3.49%"
"10/04/2021","24,631.1","25,000.0","25,737.7","24,180.3","7.41M","-1.48%"
"10/01/2021","25,000.0","25,122.9","25,573.8","25,000.0","5.44M","-1.61%"
"09/30/2021","25,409.8","25,655.7","26,229.5","25,368.8","4.34M","0.00%"
"09/29/2021","25,409.8","25,245.9","25,983.6","24,918.0","8.22M","0.00%"
"09/28/2021","25,409.8","23,770.5","25,409.8","23,606.6","10.79M","5.44%"
"09/27/2021","24,098.4","25,860.6","26,147.5","24,098.4","12.20M","-6.96%"
"09/24/2021","25,901.6","26,065.6","26,352.5","25,901.6","5.14M","-0.63%"
"09/23/2021","26,065.6","26,639.3","27,172.1","26,065.6","6.75M","-1.24%"
"09/22/2021","26,393.4","26,475.4","26,803.3","26,065.6","5.89M","0.31%"
"09/21/2021","26,311.5","25,491.8","26,885.2","25,082.0","14.47M","0.31%"
"09/20/2021","26,229.5","27,418.0","27,786.9","26,229.5","14.42M","-6.02%"
"09/17/2021","27,909.8","27,541.0","28,114.7","27,295.1","12.03M","2.87%"
"09/16/2021","27,131.1","26,926.2","27,213.1","26,598.4","6.30M","2.16%"
"09/15/2021","26,557.4","25,983.6","27,049.2","25,819.7","5.86M","2.05%"
"09/14/2021","26,024.6","26,475.4","27,008.2","25,491.8","13.45M","-2.46%"
"09/13/2021","26,680.3","27,663.9","27,868.8","26,516.4","16.80M","-3.41%"
"09/10/2021","27,622.9","28,114.7","28,114.7","27,541.0","7.61M","-1.17%"
"09/09/2021","27,950.8","27,868.8","28,114.7","27,459.0","5.04M","1.49%"
"09/08/2021","27,541.0","27,090.2","27,909.8","27,090.2","8.18M","0.90%"
"09/07/2021","27,295.1","28,278.7","28,442.6","27,049.2","23.03M","-4.58%"
"09/06/2021","28,606.6","29,467.2","29,713.1","28,565.6","15.20M","-2.10%"
"09/01/2021","29,221.3","28,524.6","29,508.2","28,360.6","10.86M","2.15%"
"08/31/2021","28,606.6","27,704.9","29,180.3","27,459.0","22.99M","3.56%"
"08/30/2021","27,622.9","27,704.9","28,196.7","27,295.1","13.58M","0.00%"
"08/27/2021","27,622.9","26,229.5","28,278.7","26,147.5","21.25M","3.53%"
"08/26/2021","26,680.3","27,295.1","27,459.0","26,229.5","10.63M","-0.46%"
"08/25/2021","26,803.3","25,245.9","26,803.3","25,082.0","11.81M","6.86%"
"08/24/2021","25,082.0","27,049.2","27,213.1","25,000.0","16.57M","-5.70%"
"08/23/2021","26,598.4","26,434.4","27,459.0","25,901.6","16.28M","-0.15%"
"08/20/2021","26,639.3","28,155.7","28,606.6","26,557.4","27.91M","-6.61%"
"08/19/2021","28,524.6","28,278.7","28,934.4","28,278.7","9.75M","2.35%"
"08/18/2021","27,868.8","26,229.5","28,196.7","26,147.5","14.83M","5.75%"
"08/17/2021","26,352.5","27,418.0","27,500.0","26,352.5","21.54M","-5.16%"
"08/16/2021","27,786.9","28,688.5","28,688.5","27,786.9","15.87M","-0.29%"
"08/13/2021","27,868.8","26,229.5","28,360.6","25,327.9","19.43M","4.45%"
"08/12/2021","26,680.3","25,409.8","26,803.3","25,409.8","23.07M","6.37%"
"08/11/2021","25,082.0","24,836.1","25,286.9","24,344.3","19.12M","0.99%"
"08/10/2021","24,836.1","25,573.8","25,778.7","24,385.2","27.41M","-1.62%"
"08/09/2021","25,245.9","24,016.4","25,327.9","23,975.4","17.82M","6.02%"
"08/06/2021","23,811.5","22,786.9","24,303.3","22,459.0","21.80M","4.68%"
"08/05/2021","22,745.9","22,295.1","23,073.8","22,172.1","12.63M","2.02%"
"08/04/2021","22,295.1","21,598.4","22,541.0","21,557.4","23.98M","5.22%"
"08/03/2021","21,188.5","20,778.7","21,270.5","20,614.7","8.98M","2.17%"
"08/02/2021","20,737.7","20,696.7","21,393.4","20,655.7","6.47M","-1.17%"
"07/30/2021","20,983.6","20,655.7","21,434.4","20,573.8","10.28M","1.79%"
"07/29/2021","20,614.7","20,532.8","20,655.7","20,245.9","6.72M","0.80%"
"07/28/2021","20,450.8","20,000.0","20,901.6","19,918.0","8.60M","1.84%"
"07/27/2021","20,082.0","20,491.8","20,532.8","19,672.1","8.47M","-0.61%"
"07/26/2021","20,204.9","19,098.4","20,491.8","19,016.4","8.41M","4.89%"
"07/23/2021","19,262.3","19,426.2","20,082.0","19,221.3","8.76M","0.00%"
"07/22/2021","19,262.3","17,991.8","19,262.3","17,827.9","9.10M","6.82%"
"07/21/2021","18,032.8","18,278.7","18,565.6","18,032.8","2.78M","-1.35%"
"07/20/2021","18,278.7","18,114.7","18,442.6","17,295.1","3.87M","1.36%"
"07/19/2021","18,032.8","18,565.6","19,262.3","18,032.8","7.24M","-6.98%"
"07/16/2021","19,385.2","18,811.5","19,508.2","18,770.5","4.95M","3.05%"
"07/15/2021","18,811.5","18,319.7","19,098.4","18,319.7","2.43M","0.88%"
"07/14/2021","18,647.5","18,606.6","19,262.3","18,196.7","3.90M","-0.22%"
"07/13/2021","18,688.5","18,442.6","18,729.5","18,032.8","2.64M","0.00%"
"07/12/2021","18,688.5","18,934.4","18,934.4","17,950.8","6.96M","-2.98%"
"07/09/2021","19,262.3","19,098.4","19,262.3","18,032.8","4.09M","1.29%"
"07/08/2021","19,016.4","18,852.5","19,672.1","18,729.5","5.27M","3.11%"
"07/07/2021","18,442.6","18,770.5","19,016.4","17,909.8","7.13M","-3.02%"
"07/06/2021","19,016.4","20,491.8","20,491.8","19,016.4","7.45M","-6.83%"
"07/05/2021","20,409.8","20,901.6","20,942.6","20,327.9","5.82M","-2.35%"
"07/02/2021","20,901.6","21,393.4","21,393.4","20,901.6","4.95M","-1.73%"
"07/01/2021","21,270.5","21,024.6","21,311.5","20,819.7","4.47M","1.17%"
